"Id","Name","Code","ShortName","ShortNameLatin","Depots","IsCity","CityCode","IsSalePoint"
"1128","ТУЗ-КАЛА","2708065","ТУЗ КАЛА","TUZ KALA",NULL,False,"27",False
"1129","ПЕРВАЯ ЦЕЛИННАЯ","2708081","ПЕРВ ЦЕЛИН","PERV CELIN",NULL,False,"27",False
"1130","ШАХОВСКИЙ","2708083","ШАХОВСКИЙ","SHAHOVSKII",NULL,False,"27",False
"1131","КАУДАНДЫ","2708084","КАУДАНДЫ","KAUDANDY",NULL,False,"27",False
"1132","ЖАНАЖОЛ","2708085","ЖАНАЖОЛ","JANAJOL",NULL,False,"27",False
"1133","ТЕНИЗ","2708086","ТЕНИЗ","TENIZ",NULL,False,"27",False
"1134","ЖАМАН-АЩИ","2708088","ЖАМАН АЩИ","JAMAN ASCI",NULL,False,"27",False
"1135","ЧЕРНОЯРКА","2708091","ЧЕРНОЯРКА","CHERNOIARKA",NULL,False,"27",False
"1136","РОДНИКИ","2708093","РОДНИКИ","RODNIKI",NULL,False,"27",False
"1137","БАРАНКУЛЬСКИЙ","2708095","БАРАНКУЛЬС","BARANKULS",NULL,False,"27",False
"1138","ПРИИШИМСКАЯ","2708096","ПРИИШИМСК","PRIISHIMSK",NULL,False,"27",False
"1139","ОБГОННЫЙ ПУНКТ N80","2708097","ОБП N80","OBP N80",NULL,False,"27",False
"1140","ОСТ.ПУНКТ 795 КМ","2708099","ОП 795 КМ","OP 795 KM",NULL,False,"27",False
"1141","ЕДЫГЕ","2708100","ЕДЫГЕ","EDYGE",NULL,False,"27",False
"1142","ОСТ.ПУНКТ 402 КМ","2708101","ОП 402 КМ","OP 402 KM",NULL,False,"27",False
"1143","КЕМПИРСАЙ","2708102","КЕМПИРСАЙ","KEMPIRSAI",NULL,False,"27",False
"1144","АЩЕЛИСАЙСКАЯ","2708103","АЩЕЛИСАЙСК","ASCELISAISK",NULL,False,"27",False
"1145","АЛИМБЕТ","2708104","АЛИМБЕТ","ALIMBET",NULL,False,"27",False
"1146","ОСТ.ПУНКТ 128 К М","2708105","ОП 128 КМ","OP 128 KM",NULL,False,"27",False
"1147","БАТАЛЫ","2708106","БАТАЛЫ","BATALY",NULL,False,"27",False
"1148","ЗААЯТСКАЯ","2708107","ЗААЯТСКАЯ","ZAAIATSKAIA",NULL,False,"27",False
"1149","ОСТ.ПУНКТ 55 КМ","2708108","ОП 55 КМ","OP 55 KM",NULL,False,"27",False
"1150","ЕЛИМАЙ","2708109","ЕЛИМАЙ","ELIMAI",NULL,False,"27",False
"1151","ЗЕРНОВАЯ","2708110","ЗЕРНОВАЯ","ZERNOVAIA",NULL,False,"27",False
"1152","БЛОК ПОСТ 938 КМ","2708112","БП 938 КМ","BP 938 KM",NULL,False,"27",False
"1153","ШАКАТ","2708114","ШАКАТ","SHAKAT",NULL,False,"27",False
"1154","БЛОК ПОСТ 839 КМ","2708116","БП 839 КМ","BP 839 KM",NULL,False,"27",False
"1155","СЕЛЕКЦИОННАЯ","2708117","СЕЛЕКЦИОН","SELEKCION",NULL,False,"27",False
"1156","МАЙКУЛЬСКАЯ","2708118","МАЙКУЛЬСК","MAIKULSK",NULL,False,"27",False
"1157","ТЕМИРБУЛАК","2708119","ТЕМИРБУЛАК","TEMIRBULAK",NULL,False,"27",False
"1158","РАЗ'ЕЗД N1","2708622","РЗД N1","RZD N1",NULL,False,"27",False
"1159","ОСТ.ПУНКТ 18 КМ","2708624","ОП 18 КМ","OP 18 KM",NULL,False,"27",False
"1160","ОБГОННЫЙ ПУНКТ 112 КМ","2708626","ОБП 112 КМ","OBP 112 KM",NULL,False,"27",False
"1161","ОБГОННЫЙ ПУНКТ 116 КМ","2708627","ОБП 116 КМ","OBP 116 KM",NULL,False,"27",False
"1162","ПУТЕВОЙ ПОСТ 415 КМ","2708628","ПП 415 КМ","PP 415 KM",NULL,False,"27",False
"1163","РАЗ'ЕЗД N125","2708629","РЗД N125","RZD N125",NULL,False,"27",False
"1164","ОСТ.ПУНКТ N126","2708630","ОП N126","OP N126",NULL,False,"27",False
"1165","РАЗ'ЕЗД N127","2708631","РЗД N127","RZD N127",NULL,False,"27",False
"1166","РАЗ'ЕЗД N128","2708632","РЗД N128","RZD N128",NULL,False,"27",False
"1167","ЖАНАТУРМЫС","2708634","ЖАНАТУРМЫС","JANATURMYS",NULL,False,"27",False
"1168","ОСТ.ПУНКТ 214 КМ","2708642","ОП 214 КМ","OP 214 KM",NULL,False,"27",False
"1169","ОНДЫРЫС","2708655","ОНДЫРЫС","ONDYRYS",NULL,False,"27",False
"1170","ОСТ.ПУНКТ 514 КМ","2708656","ОП 514 КМ","OP 514 KM",NULL,False,"27",False
"1171","ОБГОННЫЙ ПУНКТ N42","2708657","ОБП N42","OBP N42",NULL,False,"27",False
"1172","КОКШЕТАУ 2","2708658","КОКШЕТАУ 2","KOKSHETAU 2",NULL,False,"27",False
"1173","КОСТАНАЙ","2708700","КОСТАНАЙ","KOSTANAI",NULL,False,"27",False
"1174","БЛОК ПОСТ 7 КМ","2708732","БП 7 КМ","BP7KM",NULL,False,"27",False
"1175","ОБГОННЫЙ ПУНКТ N75","2708784","ОБП N75","OBP N75",NULL,False,"27",False
"1176","ТЮНТЮГУР","2708785","ТЮНТЮГУР","TIUNTIUGUR",NULL,False,"27",False
"1177","ЖИТИКАРА","2708786","ЖИТИКАРА","ZHITIKARA",NULL,False,"27",False
"1178","ОСТ.ПУНКТ 466 КМ","2708787","ОП 466 КМ","OP 466 KM",NULL,False,"27",False
"1179","ДЕНИСОВКА","2708788","ДЕНИСОВКА","DENISOVKA",NULL,False,"27",False
"1180","ПЕРЕЛЕСКИ","2708789","ПЕРЕЛЕСКИ","PERELESKI",NULL,False,"27",False
"1181","БАЛХАШ 2","2708790","БАЛХАШ 2","BALHASH 2",NULL,False,"27",False
"1182","КОКШЕТАУ 1","2708800","КОКШЕТАУ 1","KOKSHETAU 1",NULL,False,"27",False
"1183","КОКШЕТАУ","2708803","КОКШЕТАУ","KOKSHETAU",NULL,False,"27",False
"1184","РАЗ'ЕЗД 219 КМ","2708804","РЗД 219 КМ","RZD 219 KM",NULL,False,"27",False
"1185","КАРАТОМАР","2708805","КАРАТОМАР","KARATOMAR",NULL,False,"27",False
"1186","УВАЛЬНЕНСКИЙ","2708806","УВАЛЬНЕНСК","UVALNENSK",NULL,False,"27",False
"1187","ОБГОННЫЙ ПУНКТ N86","2708808","ОБП N86","OBP N86",NULL,False,"27",False
"1188","АК-КУЛЬ","2708840","АК КУЛЬ","AK KUL",NULL,False,"27",False
"1189","ПРЕСНОГОРЬКОВСКАЯ","2708841","ПРЕСНОГОР","PRESNOGORK",NULL,False,"27",False
"1190","БАУМАНСКАЯ","2708842","БАУМАНСКАЯ","BAUMANSKAIA",NULL,False,"27",False
"1191","КАЙРАНКУЛЬ","2708843","КАЙРАНКУЛЬ","KAIRANKUL",NULL,False,"27",False
"1192","СУЛЫ","2708844","СУЛЫ","SULY",NULL,False,"27",False
"1193","АКСУАТ","2708845","АКСУАТ","AKSUAT",NULL,False,"27",False
"1194","БЕЛОГРАДОВКА","2708846","БЕЛОГРАДОВ","BELOGRADOV",NULL,False,"27",False
"1195","САРЫКОЛЬ","2708847","САРЫКОЛЬ","SARYKOL",NULL,False,"27",False
"1196","КОСКУЛЬ","2708848","КОСКУЛЬ","KOSKUL",NULL,False,"27",False
"1197","ОСТ.ПУНКТ 199 КМ ПК 10","2708849","ОП199КМПК10","OP199KMPK10",NULL,False,"27",False
"1198","КУРОРТ-БОРОВОЕ","2708850","КУРОРТ БОР","KURORT BOR",NULL,False,"27",False
"1199","ЖАНА-ЕСИЛЬ","2708851","ЖАНА-ЕСИЛЬ","ZHANA-ESIL",NULL,False,"27",False
"1200","ЯНКО","2708852","ЯНКО","IANKO",NULL,False,"27",False
"1201","САУМАЛКОЛЬ","2708854","САУМАЛКОЛЬ","SAUMALKOL",NULL,False,"27",False
"1202","УГОЛКИ","2708855","УГОЛКИ","UGOLKI",NULL,False,"27",False
"1203","КАРАГАЙ","2708856","КАРАГАЙ","KARAGAI",NULL,False,"27",False
"1204","КЗЫЛ-ТУ","2708857","КЗЫЛ ТУ","KZYL TU",NULL,False,"27",False
"1205","ТАЛЬЩИК","2708858","ТАЛЬЩИК","TALSCIK",NULL,False,"27",False
"1206","ДАУТ","2708859","ДАУТ","DAUT",NULL,False,"27",False
"1207","МАКИНКА","2708860","МАКИНКА","MAKINKA",NULL,False,"27",False
"1208","АЩИ-ГОЛЬ","2708861","АЩИ ГОЛЬ","ASCI GOL",NULL,False,"27",False
"1209","ЗОЛОТОРУННАЯ","2708862","ЗОЛОТОРУНН","ZOLOTORUNN",NULL,False,"27",False
"1210","ЧКАЛОВО","2708863","ЧКАЛОВО","CHKALOVO",NULL,False,"27",False
"1211","ОКТЯБРЬ","2708864","ОКТЯБРЬ","OKTIABR",NULL,False,"27",False
"1212","ТРОФИМОВКА","2708865","ТРОФИМОВКА","TROFIMOVKA",NULL,False,"27",False
"1213","СМИРНОВО","2708866","СМИРНОВО","SMIRNOVO",NULL,False,"27",False
"1214","КИЯЛЫ","2708867","КИЯЛЫ","KIIALY",NULL,False,"27",False
"1215","ПРИРЕЧНАЯ","2708868","ПРИРЕЧНАЯ","PRIRECHNAIA",NULL,False,"27",False
"1216","АЗАТ","2708869","АЗАТ","AZAT",NULL,False,"27",False
"1217","ТАЙЫНША","2708870","ТАЙЫНША","TAIYNSHA",NULL,False,"27",False
"1218","ЧАГЛИНКА","2708871","ЧАГЛИНКА","CHAGLINKA",NULL,False,"27",False
"1219","ДЖЕМАНТУЗ","2708872","ДЖЕМАНТУЗ","DJEMANTUZ",NULL,False,"27",False
"1220","ЖАСЫЛ","2708873","ЖАСЫЛ","JASYL",NULL,False,"27",False
"1221","БУРЛИ-КАЗАХСКИЙ","2708874","БУРЛИ КАЗ","BURLI KAZ",NULL,False,"27",False
"1222","ЕЛЬТАЙ","2708876","ЕЛЬТАЙ","ELTAI",NULL,False,"27",False
"1223","АРКАЛЫК","2708877","АРКАЛЫК","ARKALYK",NULL,False,"27",False
"1224","ФУРМАНОВСКИЙ","2708878","ФУРМАНОВСК","FURMANOVSK",NULL,False,"27",False
"1225","ТАСТЫ-ТАЛДЫ","2708879","ТАСТЫ ТАЛД","TASTY TALD",NULL,False,"27",False
"1226","АТБАСАР","2708880","АТБАСАР","ATBASAR",NULL,False,"27",False
"1227","ДЕРЖАВИНСКАЯ","2708881","ДЕРЖАВИНСК","DERJAVINSK",NULL,False,"27",False
"1228","КЕНСКАЯ","2708882","КЕНСКАЯ","KENSKAIA",NULL,False,"27",False
"1229","КРАСИВЫЙ-КАЗАХСКИЙ","2708883","КРАСИВ КЗХ","KRASIV KZH",NULL,False,"27",False
"1230","КАЗАХСКАЯ","2708884","КАЗАХСКАЯ","KAZAHSKAIA",NULL,False,"27",False
"1231","ПЕРЕКАТНАЯ","2708885","ПЕРЕКАТНАЯ","PEREKATNAIA",NULL,False,"27",False
"1232","АДЫР","2708886","АДЫР","ADYR",NULL,False,"27",False
"1233","ИРЧЕНКО","2708887","ИРЧЕНКО","IRCHENKO",NULL,False,"27",False
"1234","КОЛУТОН","2708888","КОЛУТОН","KOLUTON",NULL,False,"27",False
"1235","ОСТ.ПУНКТ 696 КМ","2708889","ОП 696 КМ","OP 696 KM",NULL,False,"27",False
"1236","ЖАКСЫ","2708890","ЖАКСЫ","JAKSY",NULL,False,"27",False
"1237","КАРА-АДЫР","2708891","КАРА АДЫР","KARA ADYR",NULL,False,"27",False
"1238","ТАСТАК","2708892","ТАСТАК","TASTAK",NULL,False,"27",False
"1239","КОСШОКЫ","2708893","КОСШОКЫ","KOSSHOKY",NULL,False,"27",False
"1240","ЖАЙНАК","2708894","ЖАЙНАК","JAINAK",NULL,False,"27",False
"1241","СОРОКОВАЯ","2708895","СОРОКОВАЯ","SOROKOVAIA",NULL,False,"27",False
"1242","САРЫ-ОБА","2708896","САРЫ ОБА","SARY OBA",NULL,False,"27",False
"1243","ШОРТАНДЫ","2708897","ШОРТАНДЫ","SHORTANDY",NULL,False,"27",False
"1244","ТАНКЕРЫС","2708898","ТАНКЕРЫС","TANKERYS",NULL,False,"27",False
"1245","БАБАТАЙ","2708899","БАБАТАЙ","BABATAI",NULL,False,"27",False
"1246","ПАВЛОДАР","2708900","ПАВЛОДАР","PAVLODAR",NULL,False,"27",False
"1247","ШЕПТЫКУЛЬ","2708901","ШЕПТЫКУЛЬ","SHEPTYKUL",NULL,False,"27",False
"1248","АРШАЛЫ","2708902","АРШАЛЫ","ARSHALY",NULL,False,"27",False
"1249","АНАР","2708903","АНАР","ANAR",NULL,False,"27",False
"1250","ТОПАР","2708904","ТОПАР","TOPAR",NULL,False,"27",False
"1251","АКТАУ","2708905","АКТАУ","AKTAU",NULL,False,"27",False
"1252","ПЕРВОЕ МАЯ","2708906","ПЕРВОЕ МАЯ","PERVOE MAIA",NULL,False,"27",False
"1253","ПАРОВОЗНОЕ ДЕПО","2708907","ПАРОВ ДЕПО","PAROV DEPO",NULL,False,"27",False
"1254","ОСТ.ПУНКТ 713 КМ","2708908","ОП 713 КМ","OP 713 KM",NULL,False,"27",False
"1255","ЖАНААУЛ","2708909","ЖАНААУЛ","JANAAUL",NULL,False,"27",False
"1256","ЖАЛТЫР","2708910","ЖАЛТЫР","ZHALTYR",NULL,False,"27",False
"1257","АККУДЫК","2708911","АККУДЫК","AKKUDYK",NULL,False,"27",False
"1258","СОЦГОРОДОК","2708912","СОЦГОРОДОК","SOCGORODOK",NULL,False,"27",False
"1259","ВАСИЛЬКОВКА","2708913","ВАСИЛЬКОВК","VASILKOVK",NULL,False,"27",False
"1260","МАЙЛИН","2708917","МАЙЛИН","MAILIN",NULL,False,"27",False
"1261","ЛИСАКОВСК","2708918","ЛИСАКОВСК","LISAKOVSK",NULL,False,"27",False
"1262","АЛКАУ","2708919","АЛКАУ","ALKAU",NULL,False,"27",False
"1263","ЕСИЛЬ","2708920","ЕСИЛЬ","ESIL",NULL,False,"27",False
"1264","АКАДЫР","2708921","АКАДЫР","AKADYR",NULL,False,"27",False
"1265","ДОНГАЛ","2708922","ДОНГАЛ","DONGAL",NULL,False,"27",False
"1266","АЙСА","2708923","АЙСА","AISA",NULL,False,"27",False
"1267","АКЖАЙДАК","2708924","АКЖАЙДАК","AKJAIDAK",NULL,False,"27",False
"1268","ПАВЛОДАР-ЮЖНЫЙ","2708925","ПАВЛОДАР Ю","PAVLODAR IU",NULL,False,"27",False
"1269","АКШАГЫЛ","2708926","АКШАГЫЛ","AKSHAGYL",NULL,False,"27",False
"1270","АРКАРЛЫ","2708927","АРКАРЛЫ","ARKARLY",NULL,False,"27",False
"1271","АСТАХОВКА","2708928","АСТАХОВКА","ASTAHOVKA",NULL,False,"27",False
"1272","АТАСУ","2708929","АТАСУ","ATASU",NULL,False,"27",False
"1273","ЖЕЗКАЗГАН","2708930","ЖЕЗКАЗГАН","JEZKAZGAN",NULL,False,"27",False
"1274","АЩЫОЗЕК","2708931","АЩЫОЗЕК","ASCYOZEK",NULL,False,"27",False
"1275","АЩЫСУ","2708932","АЩЫСУ","ASHCHYSU",NULL,False,"27",False
"1276","РАЗ'ЕЗД N33","2708933","РЗД N33","RZD N33",NULL,False,"27",False
"1277","БУЙРЕК","2708934","БУЙРЕК","BUIREK",NULL,False,"27",False
"1278","ОЗЕРНАЯ","2708935","ОЗЕРНАЯ","OZERNAIA",NULL,False,"27",False
"1279","КАРАГАНОЗЕК","2708936","КАРАГАНОЗЕ","KARAGANOZE",NULL,False,"27",False
"1280","БОСАГА","2708937","БОСАГА","BOSAGA",NULL,False,"27",False
"1281","БОТАКАРА","2708938","БОТАКАРА","BOTAKARA",NULL,False,"27",False
"1282","БУРМА","2708939","БУРМА","BURMA",NULL,False,"27",False
"1283","ЖАРЫК","2708940","ЖАРЫК","JARYK",NULL,False,"27",False
"1284","ДАРИЯ","2708941","ДАРИЯ","DARIIA",NULL,False,"27",False
"1285","ЖАНААРКА","2708942","ЖАНААРКА","JANAARKA",NULL,False,"27",False
"1286","ЖЕНЫС","2708944","ЖЕНЫС","JENYS",NULL,False,"27",False
"1287","КУШМУРУН","2708945","КУШМУРУН","KUSHMURUN",NULL,False,"27",False
"1288","ЖОМАРТ","2708946","ЖОМАРТ","JOMART",NULL,False,"27",False
"1289","КУЛАЙГЫР","2708947","КУЛАЙГЫР","KULAIGYR",NULL,False,"27",False
"1290","КАРАБАС","2708948","КАРАБАС","KARABAS",NULL,False,"27",False
"1291","КАРАГАЙЛЫ","2708949","КАРАГАЙЛЫ","KARAGAILY",NULL,False,"27",False
"1292","КАРАГАНДЫ ПАСС","2708950","КАРАГАНД П","KARAGANDY P",NULL,False,"27",False
"1293","ЖАНА КАРАГАНДЫ","2708951","ЖАНА КАРАГ","JANA KARAGAN",NULL,False,"27",False
"1294","КАРАГАНДЫ","2708952","КАРАГАНДЫ","KARAGANDY",NULL,False,"27",False
"1295","КАРАЖАЛ","2708953","КАРАЖАЛ","KARAJAL",NULL,False,"27",False
"1296","КАРАМУРЫН","2708954","КАРАМУРЫН","KARAMURYN",NULL,False,"27",False
"1297","КЫЗЫЛЖАР","2708956","КЫЗЫЛЖАР","KYZYLJAR",NULL,False,"27",False
"1298","КИИК","2708957","КИИК","KIIK",NULL,False,"27",False
"1299","КОКДОМБАК","2708958","КОКДОМБАК","KOKDOMBAK",NULL,False,"27",False
"1300","КОКТИНКОЛИ","2708959","КОКТИНКОЛИ","KOKTINKOLI",NULL,False,"27",False
"1301","КАРАГАНДЫ СОРТ","2708960","КАРАГАНД С","KARAGAND SOR",NULL,False,"27",False
"1302","АКТАЙ","2708962","АКТАЙ","AKTAI",NULL,False,"27",False
"1303","МАЙКУДЫК","2708963","МАЙКУДЫК","MAIKUDYK",NULL,False,"27",False
"1304","МЫНАДЫР","2708964","МЫНАДЫР","MYNADYR",NULL,False,"27",False
"1305","МЫРЗА","2708966","МЫРЗА","MYRZA",NULL,False,"27",False
"1306","НИЛДЫ","2708967","НИЛДЫ","NILDY",NULL,False,"27",False
"1307","САУМАЛКОЛЬ","2708968","САУМАЛКОЛЬ","SAUMALKOL",NULL,False,"27",False
"1308","НУРА","2708969","НУРА","NURA",NULL,False,"27",False
"1309","МОЙЫНТЫ","2708970","МОЙЫНТЫ","MOIYNTY",NULL,False,"27",False
"1310","ОРТА-ДЕРЕСИН","2708971","ОРТА ДЕРЕС","ORTA DERES",NULL,False,"27",False
"1311","САРЫКУМ","2708972","САРЫКУМ","SARYKUM",NULL,False,"27",False
"1312","САЯК","2708974","САЯК","SAIAK",NULL,False,"27",False
"1313","АЛТЫНТАУ","2708975","АЛТЫНТАУ","ALTYNTAU",NULL,False,"27",False
"1314","КОКПЕКТЫ","2708976","КОКПЕКТЫ","KOKPEKTY",NULL,False,"27",False
"1315","ТАГАЙЛЫ","2708977","ТАГАЙЛЫ","TAGAILY",NULL,False,"27",False
"1316","ТАГЫНКАРА","2708978","ТАГЫНКАРА","TAGYNKARA",NULL,False,"27",False
"1317","БУРКИТТЫ","2708979","БУРКИТТЫ","BURKITTY",NULL,False,"27",False
"1318","САРЫБЕЛ","2708980","САРЫБЕЛ","SARYBEL",NULL,False,"27",False
"1319","КОРЖУНКУЛЬ","2708981","КОРЖУНКУЛЬ","KORJUNKUL",NULL,False,"27",False
"1320","ТЕРЕКТЫ","2708982","ТЕРЕКТЫ","TEREKTY",NULL,False,"27",False
"1321","БОЗШАКОЛЬ","2708983","БОЗШАКОЛЬ","BOZSHAKOL",NULL,False,"27",False
"1322","ШИДЕРТЫ","2708984","ШИДЕРТЫ","SHIDERTY",NULL,False,"27",False
"1323","АТЫГАЙ","2708985","АТЫГАЙ","ATYGAI",NULL,False,"27",False
"1324","ТУЙЕМОЙНАК","2708986","ТУЙЕМОЙНАК","TUIEMOINAK",NULL,False,"27",False
"1325","ЧУРБАЙ-НУРА","2708987","ЧУРБАЙ НУР","CHURBAI NUR",NULL,False,"27",False
"1326","ШОКАЙ","2708988","ШОКАЙ","SHOKAI",NULL,False,"27",False
"1327","БАЛХАШ 1","2708989","БАЛХАШ 1","BALHASH 1",NULL,False,"27",False
"1328","ЕКИБАСТУЗ 1","2708990","ЕКИБАСТ 1","EKIBASTUZ 1",NULL,False,"27",False
"1329","АКТАСТЫ","2708991","АКТАСТЫ","AKTASTY",NULL,False,"27",False
"1330","ЖОЛКУДУК","2708992","ЖОЛКУДУК","JOLKUDUK",NULL,False,"27",False
"1331","КРАСНОАРМЕЙКА-КАЗАХСК","2708993","КРАСНОАР К","KRASNOAR K",NULL,False,"27",False
"1332","МАРАЛДЫ","2708994","МАРАЛДЫ","MARALDY",NULL,False,"27",False
"1333","ШАРБАКТЫ","2708995","ШАРБАКТЫ","SHARBAKTY",NULL,False,"27",False
"1334","КУРКАМЫС","2708996","КУРКАМЫС","KURKAMYS",NULL,False,"27",False
"1335","КАЕРАК","2708998","КАЕРАК","KAERAK",NULL,False,"27",False
"1336","МЕДЕТ","2708999","МЕДЕТ","MEDET",NULL,False,"27",False
"1337","АЛМ-2-ТКМ","2709703","АЛМ-2-ТКМ","",NULL,False,"27",False
"1338","УЗ-АГА-АЛТ","2709705","УЗ-АГА-АЛТ","",NULL,False,"27",False
"1339","АЛМ-1-ОТТ","2709710","АЛМ-1-ОТТ","",NULL,False,"27",False
"1340","АЛМ-2-ТРЭ","2709711","АЛМ-2-ТРЭ","",NULL,False,"27",False
"1341","АЛМ-2-АП","2709712","АЛМ-2-АП","",NULL,False,"27",False
"1342","АЛМ-2-СВ","2709713","АЛМ-2-СВ","",NULL,False,"27",False
"1343","АЛМ-1-КАСП","2709714","АЛМ-1-КАСП","",NULL,False,"27",False
"1344","АЛМ-2-ОТТ","2709716","АЛМ-2-ОТТ","",NULL,False,"27",False
"1345","АЛМ-1-ШП","2709717","АЛМ-1-ШП","",NULL,False,"27",False
"1346","АЛМ-1-ТАЛ","2709722","АЛМ-1-ТАЛ","",NULL,False,"27",False
"1347","ДОСТЫК-БЖС","2709724","ДОСТЫК-БЖС","",NULL,False,"27",False
"1348","СЕМИП-СВ","2709725","СЕМИП-СВ","",NULL,False,"27",False
"1349","ТАЛГАР-СВ","2709728","ТАЛГАР-СВ","",NULL,False,"27",False
"1350","ЧУ-СВ","2709729","ЧУ-СВ","",NULL,False,"27",False
"1351","АЛМ-1-БЖС","2709733","АЛМ-1-БЖС","",NULL,False,"27",False
"1352","ШАР-СВ","2709734","ШАР-СВ","",NULL,False,"27",False
"1353","Т-КУРГ-СВ","2709735","Т-КУРГ-СВ","",NULL,False,"27",False
"1354","АЛМ-1-СВ","2709739","АЛМ-1-СВ","",NULL,False,"27",False
"1355","КАСКЕЛ-ТАЛ","2709743","КАСКЕЛ-ТАЛ","",NULL,False,"27",False
"1356","АКТОБЕ-АБМ","2709748","АКТОБЕ-АБМ","",NULL,False,"27",False
"1357","ШЫМКЕНТ-АП","2709754","ШЫМКЕНТ-АП","",NULL,False,"27",False
"1358","ЧИМКЕН-ГТВ","2709755","ЧИМКЕН-ГТВ","",NULL,False,"27",False
"1359","ДЖАМБ-ШП","2709761","ДЖАМБ-ШП","",NULL,False,"27",False
"1360","КОРДАЙ-БЖС","2709767","КОРДАЙ-БЖС","",NULL,False,"27",False
"1361","ЛУГОВАЯ-СВ","2709769","ЛУГОВАЯ-СВ","",NULL,False,"27",False
"1362","ДЖАМБ-БЖС","2709773","ДЖАМБ-БЖС","",NULL,False,"27",False
"1363","БЕЙНЕУ-СВ","2709775","БЕЙНЕУ-СВ","",NULL,False,"27",False
"1364","САГИЗ-СВ","2709776","САГИЗ-СВ","",NULL,False,"27",False
"1365","УС-КАМ-АП","2709780","УС-КАМ-АП","",NULL,False,"27",False
"1366","АКТОБЕ-АЙС","2709786","АКТОБЕ-АЙС","",NULL,False,"27",False
"1367","АКТАУ-БЖС","2709787","АКТАУ-БЖС","",NULL,False,"27",False
"1368","Ж-ОЗЕН-БЖС","2709788","Ж-ОЗЕН-БЖС","",NULL,False,"27",False
"1369","АКТОБЕ-БЖС","2709789","АКТОБЕ-БЖС","",NULL,False,"27",False
"1370","АТЫРАУ-БЖС","2709790","АТЫРАУ-БЖС","",NULL,False,"27",False
"1371","БАЙГАН-БЖС","2709791","БАЙГАН-БЖС","",NULL,False,"27",False
"1372","ОПОРН-БЖС","2709792","ОПОРН-БЖС","",NULL,False,"27",False
"1373","АТЫРАУ-АЙС","2709793","АТЫРАУ-АЙС","",NULL,False,"27",False
"1374","КУЛЬС-БЖС","2709794","КУЛЬС-БЖС","",NULL,False,"27",False
"1375","АКСАЙ-КАР","2709796","АКСАЙ-КАР","",NULL,False,"27",False
"1376","МУКУР-БЖС","2709797","МУКУР-БЖС","",NULL,False,"27",False
"1377","АСТАНА-ЛЖС","2709800","АСТАНА-ЛЖС","",NULL,False,"27",False
"1378","АСТАНА-ЛПП","2709803","АСТАНА-ЛПП","",NULL,False,"27",False
"1379","АСТАНА-ШП","2709805","АСТАНА-ШП","",NULL,False,"27",False
"1380","АСТАНА-АЛТ","2709806","АСТАНА-АЛТ","",NULL,False,"27",False
"1381","ЦЛПП","2709809","ЦЛПП","",NULL,False,"27",False
"1382","АСТАНА-СВ","2709818","АСТАНА-СВ","",NULL,False,"27",False
"1383","АСТАНА-АБМ","2709821","АСТАНА-АБМ","",NULL,False,"27",False
"1384","НУР-С-КУР","2709825","НУР-С-КУР","",NULL,False,"27",False
"1385","АЛМ-2-КУР","2709826","АЛМ-2-КУР","",NULL,False,"27",False
"1386","С-АГАШ-КУР","2709828","С-АГАШ-КУР","",NULL,False,"27",False
"1387","КАР-П-АЛТ","2709829","КАР-П-АЛТ","",NULL,False,"27",False
"1388","ТЕМИРТ-ТАЛ","2709834","ТЕМИРТ-ТАЛ","",NULL,False,"27",False
"1389","ЖЕЗКАЗ-ТАЛ","2709835","ЖЕЗКАЗ-ТАЛ","",NULL,False,"27",False
"1390","АЛМ-1-КУР","2709836","АЛМ-1-КУР","",NULL,False,"27",False
"1391","ЧИМКЕН-КУР","2709838","ЧИМКЕН-КУР","",NULL,False,"27",False
"1392","СЕМИП-ШП","2709839","СЕМИП-ШП","",NULL,False,"27",False
"1393","АТЫРАУ-АБМ","2709840","АТЫРАУ-АБМ","",NULL,False,"27",False
"1394","АТЫРАУ-ШП","2709841","АТЫРАУ-ШП","",NULL,False,"27",False
"1395","ЖЕТЫС-КУР","2709842","ЖЕТЫС-КУР","",NULL,False,"27",False
"1396","ЛЕНГЕР-КУР","2709843","ЛЕНГЕР-КУР","",NULL,False,"27",False
"1397","ЦЛПД","2709845","ЦЛПД","",NULL,False,"27",False
"1398","ТУРКЕС-КУР","2709846","ТУРКЕС-КУР","",NULL,False,"27",False
"1399","Ж-ТОБЕ-КУР","2709847","Ж-ТОБЕ-КУР","",NULL,False,"27",False
"1400","ИНДЕР-КУР","2709850","ИНДЕР-КУР","",NULL,False,"27",False
"1401","КАСКЕЛ-СВ","2709851","КАСКЕЛ-СВ","",NULL,False,"27",False
"1402","ЦЛПАСУ","2709852","ЦЛПАСУ","",NULL,False,"27",False
"1403","ЧИМКЕН-АБМ","2709854","ЧИМКЕН-АБМ","",NULL,False,"27",False
"1404","СЕМИП-ТАЛ","2709863","СЕМИП-ТАЛ","",NULL,False,"27",False
"1405","ЧИМКЕН-ШП","2709864","ЧИМКЕН-ШП","",NULL,False,"27",False
"1406","С-АГАШ-БЖС","2709872","С-АГАШ-БЖС","",NULL,False,"27",False
"1407","ИЛЕЦК-КУР","2709873","ИЛЕЦК-КУР","",NULL,False,"27",False
"1408","АТЫРАУ-КУР","2709874","АТЫРАУ-КУР","",NULL,False,"27",False
